Mozzarella light galbani;163;20;0.4;9;100 g
Mozzarella râpée;271;20;0.5;21;100 g
Mozzarella u;247;18;1;19;100 g
Mp max weight gainer;411;34;46;10;100 g
Muesli  floconneux  25%de fruits superu;364;9.5;69;5.5;100 g
Muesli (jordans);351;9.1;58.2;8.9;100 g
Muesli 25% de fruits carrefour;367;9.5;63.2;6.6;100 g
Muesli 3 chocolat cora;473;6.9;71.4;17.8;100 g
Muesli 30% fruits bio (carrefour);332;10.7;53.1;8.5;100 g
Muesli 4 fruits chabrior;432;7.7;65.3;15.5;100 g
Muesli 5 céréales (primeal);319;11.5;67.5;6.3;100 g
Muesli alpen original;161;11;66.9;5;100 g
Muesli au chocolat-cora;473;6.9;71.4;17.8;100 g
Muesli au fruit Eco+;180;3.5;24;7;1 portion
Muesli aux 4 céréales et aux fruits;350;7.4;73.6;2.9;100 g
Muesli aux fruits;331;9.5;61.8;5.1;100 g
Muesli aux fruits (master crumble);334;10;59.2;6.4;100 g
Muesli aux fruits allemand kaisers;323;9;59.6;5.4;100 g
Muesli aux fruits bjorg;361;10.1;61.3;6.3;100 g
Muesli aux fruits kölln;355;10.9;60.8;7.6;100 g
Muesli aux fruits terres et céréales bio;307;8.5;63;2.8;100 g
Muesli aux noix chabrior;475;10.4;57.6;22.6;100 g
Muesli avoine chocolat bjorg;391;11.2;58.1;10.9;100 g
Muesli bio auchan au quinoa et chocolat;442;8.7;67.4;13.8;100 g
Muesli bio chocolat (favrichon);400;10.8;62.8;10.2;100 g
Muesli bio croustillant aux graines;427;10.9;63.4;12.7;100 g
Muesli bio krunchy (barnhouse);353;8.6;56.8;10.2;100 g
Muesli bio sans sucre ajouté;370;11.8;57.1;10.5;100 g
Muesli bio "crips" (coop suisse);364;12;60;8;100 g
Muesli chocolat (marque repère leclerc);470;9;65;18;100 g
Muesli chocolat (produit sourie);437;9.8;65.3;15.2;100 g
Muesli complet (carrefour discount);434;7.5;68;13.6;100 g
Muesli crisp 4 noix;475;11.8;55;21.5;100 g
Muesli crousillant fruits rouges monoprix bio;424;7.9;62;14;100 g
Muesli croustillant 6 fruits leader price;445;7;67;17;100 g
Muesli croustillant aux 3 chocolats;466;7.8;67;17;100 g
Muesli croustillant aux 4 fruits bio casino;432;7.8;65;14;100 g
Muesli croustillant aux 4 noix Leader Price;472;10.5;57.3;20.7;100 g
Muesli croustillant aux 6 fruits (leader price );445;7;67;17;100 g
Muesli croustillant aux fruits leclerc;450;7.5;62;17;100 g
Muesli croustillant aux graines bio (carrefour);427;10.9;63.4;12.7;100 g
Muesli croustillant aux pépites de chocolat brin de jour;470;9;65;18;100 g
Muesli croustillant brin de jour;476;9.9;59.2;22.2;100 g
Muesli croustillant quinoa-chocolat agriculture bio carrefour agir;450;8.4;71;14.6;100 g
Muesli croustillant terres et cereales;440;8.4;72.3;8.5;100 g
Muesli croustillants aux 5 fruits ( aldi );443;7.1;64.6;17.4;100 g
Muesli favrichon, raisin, noisette, amande;343;10.8;59.1;7;100 g
Muesli floconeux bio casino;324;7.5;64;4.2;100 g
Muesli floconneux aux fruits avec 8 vitamines leader price;334;8.9;63.7;4.8;100 g
Muesli floconneux bio village (raisins secs, noix de coco et noisettes);370;10;59;8.5;100 g
Muesli fruit brin de jour;460;7;61;19;100 g
Muesli fruit fibre auchan;381;10;66;8.5;100 g
Muesli fruits dia;422;6.8;63.7;15.5;100 g
Muesli fruits rouges casino;451;8.2;65;16;100 g
Muesli gourmand au chocolat (jardin bio);400;9.3;58;11.5;100 g
Muesli jordans 33% fruits et noix;364;8;60.9;8.1;100 g
Muesli lin et fibres (j favrichon);380;15.8;53.2;11.2;100 g
Muesli noisettes (terres et cereales bio);328;9;62.4;5.5;100 g
Muesli orange;327;9;66;3;100 g
Muesli priméal sans sucre ajouté;340;9;59;7.6;100 g
Muesli proteiné cereales et fruits ( favrichon);380;32.6;40.1;9.9;100 g
Muesli quinoa chocolat bio carrefour;422;9.1;65;14;100 g
Muesli quinoa et fruits (primeal);340;9;59;7.6;100 g
Muesli reva inter au fruit;358;9.9;72.5;3.1;100 g
Muesli sans sucre ajouté bio (bjorg );356;11.3;58.6;6.3;100 g
Muesli sans sucres ajoutés aux graines gourmandes jardin bio;380;12.9;49;10.7;100 g
Muesli sans sucres ajoutés objectif santé céréal (gerblé);337;11.1;57.8;6.8;100 g
Muesli special jordans 3 céréales complétes,flocons ,fruits et noix;351;9.1;58.7;8.9;100 g
Muesli super fruit jordans;363;9.2;61.6;7.3;100 g
Muesli tradition, moulin des moines;342;12.5;54.3;6.9;100 g
Muesmi 4 fruit : marque chabrior;432;7.7;65.3;15.5;100 g
Muffin anglais;140;5;30;0.5;1 unité
Muffin anglais complet monoprix;197;12;33;2;100 g
Muffin aux bananes quaker;368;8;76;4;100 g
Muffin citron;177;2.76;26.12;6.87;1 portion
Muffin citrouille et épices -Tim Horton;430;6;64;16;1 unité
Muffin diététique neutre;298;22.1;39.8;5.6;100 g
Muffin maison annie fraises, mangues et pêches;247;6;38;8;1 portion
Muffin pain complet à toaster auchan;151;6.1;27.5;1.8;1 unité
Muffins anglais;154;12;38;1.6;1 unité
Muffins blé complet super u;136;7.5;23.8;1.2;1 unité
Muffins complet marque repère;210;14;33;2;100 g
Muffins complets (monoprix);201;14;33;1.8;100 g
Muktuk de baleine boréale;470;12.6;1.2;46.1;100 g
Mulet;151;22;0;7;100 g
Multifruits & oméga 3 - leader price;51;0.7;12;0.1;100 ml
Multifruits pur jus leader price;47;0.6;10.8;0.2;100 ml
Multipower muscle volume formula 80 evolution;375;80;9;1.9;100 g
Munster;320;21;5;24;100 g
Mûre crue (200 ml);52;1.7;11.7;0.6;1 portion
Mûres blanches crues;6;0.22;1.47;0.06;1 portion
Muscat;160;0;14;0;100 g
Muscle mass 3;394;20;77;1;100 g
Muscle shake;359;31;36.5;9;1 portion
Muscle whey 5000;400;72.4;9.6;6.9;100 g
Musclewhey 4 (nutrimuscle);375;77.2;9.9;3;100 g
Musclewhey 5;384;78.2;11;3;100 g
Museau de porc;342;17;1;30;100 g
Mutant mass;525;26;85;9;1 portion
Müesli croquant bio coop;431;9;70;9;100 g
Myomax hardcore scitek nutrition;339;29.9;39.9;2;100 g
MyProtein - Beurre d'arachides;579;29.6;11.6;46;100 g
Myprotein - protéine de lait onctueuse (caséine);370;85;6.33;1.33;100 g
Myrtilles;70.5;1;15.5;0.5;100 g
M&m;'s choco;484;5.1;67.9;21.3;100 g
M&m;'s intense chocolat noir cacahuète;521;10.1;48.6;30;100 g
Ma ptite vache qui rit portion;42;1.8;3.5;1;1 portion
Maasdam;369;25;0;28;100 g
Maasdamer light 16% MG;260;11;0.25;16;100 g
Mac wrap chèvre;253;7;27;13;100 g
Macadamia noisette haggen dazs;252;3.5;22.1;26.6;100 g
Macaroni;354;12;72;2;100 g
Macaroni de riz sans gluten (france aglut);380;8.3;81.1;2.5;100 g
Macaroni top budget;350;11.5;75;1;100 g
Macarons surgelés monoprix (x12);441;7.5;51;23;100 g
Macdo : petit charolais;260;14;25;12;100 g
Macédoine de fruits confits;314;1;77;0.2;100 g
Macedoine de legume notre jardin;30;2.1;4.9;0.2;100 g
Macédoine de légumes (cora);31;2.1;4.9;0.3;100 g
Macédoine de légumes bonduelle;31;2.2;4.9;0.3;100 g
Macédoine de légumes casino;38;2;6.7;0.3;100 g
Macédoine de Légumes Pot de 420g net;38;2.1;5;0.3;100 g
Mache;14;1.8;0.8;0.4;100 g
Mâche monoprix;18;2;0.4;0.4;100 g
Madelaines coquilles "elodie" (selection intermarché);431;5.5;55;21;100 g
Madeleine bio lester;444;5.9;55.4;22.1;100 g
Madeleine coquille pur beurre super u : par unité de 25g;111;1.4;15.1;5;1 unité
Madeleine ker cadelac extra moelleuse;113.3;1.3;11.7;6.8;1 portion
Madeleine nature bijou;80;1.1;9.9;4;1 unité
Madeleines (aux oeufs frais) P'tit déli (Marque Repère);420;5.5;57;19;100 g
Madeleines coquilles (carrefour);455;5.9;29;21;100 g
Madeleines coquilles U;443;5.9;56.9;21;100 g
Madeleines longues aux oeufs frais monoprix;439;5.5;62.5;18.5;100 g
Madeleines marbrées au chocolat discor paul rocher : par unité;140;1.8;17.03;7.18;1 unité
Madeleines pur beurre lidl;113;1.5;14;5.5;1 unité
Madeleines saint michel commercy;459;6;57;23;100 g
Madeleines st michel morina aux oeufs;454;5.4;58.1;22.2;100 g
Madeleinette bijou chocolat noir;467;6;60;22;100 g
Magalade;200;10;3.6;34;100 g
Magic cookies coeur fondant (arizona - aldi);511;5.5;60.3;26.8;100 g
Magnum amande par 4;330;5;30;21;100 g
Magnum chocolat;326;4;29;21.2;100 g
Magnum gold vanille et caramel;320;3.5;30;21;100 g
Magnum pistache par 4;330;4;30;22;100 g
Magret de canard;170;20;0;10;100 g
Magret de canard du sud ouest séché tranché casino;402;24;0;34;100 g
Maïs à  popcorn celnat;361;6.9;76.8;3.9;100 g
Maïs bonduelle;72;2.9;10.8;1.9;100 g
Maïs doux aux 2 poivrons;113;2.9;22.1;1.4;100 g
Maïs doux en grains (notre jardin-marque repère);120;4;22;1.5;100 g
Maïs doux marque repère;61;2.5;10.5;1;100 g
Mais doux match;101;3.09;9.6;1.2;100 g
Mais doux sans sucres ajoutés marque repère;80;3.5;12;1.5;100 g
Maïs doux ultra croquant sans sucres ajoutés marque géant vert;68;2.5;11;1;100 g
Maïs géant vert tendre et juteux;107;3.1;23.4;1.4;100 g
Mais l'original géant vert;94;2.5;18.4;0.7;100 g
Maïs ultra croquant géant vert;76;2.5;16;1.4;100 g
Maiscédoine daucy;44.3;2.8;7.6;0.3;100 g
Maître jean pierre - 10 pains au chocolat;393;6;50;19;100 g
Maki au saumon (1pièce = 28g);77;4.6;11.3;1.8;100 g
Maki saumon (1 pièce);31;4;4.5;0.3;1 unité
Maltodextrin (myprotein);380;0;94;0;100 g
Maltodextrine (nutrimuscle);376;0;94;0;100 g
Mamie nova cerises griottes;106;3.4;17.7;2.4;1 pot
Manchons de poulet (chicken'pic) nature marque repère (leclerc);220;22;2;14;100 g
Manchons de poulet marinés Kebab (surgelés Thiriet);195;20.3;3.9;10.7;100 g
Mandarine;41.4;0.5;9.4;0.2;100 g
Mandarine (1 gros fruit);52;0.79;13.07;0.3;1 unité
Mandarine (1 quartier d'un fruit moyen);11.3;0.17;2.8;0.07;1 portion
Mandarine (1 quartier d'un petit fruit);9.3;0.14;2.34;0.06;1 portion
Mandarine (2 quartiers d'un gros fruit);26;0.4;6.54;0.15;1 portion
Mandarine (3 quartiers d'un fruit moyen);33.8;0.51;8.41;0.2;1 portion
Mandarine (3 quartiers d'un petit fruit);27.8;0.43;7.01;0.17;1 portion
Mangue calories;61.4;0.5;14.4;0.2;100 g
Mangues en tranches picard;62;0.4;15;0.1;100 g
Manioc (farine);349;2.97;83.07;0.61;100 g
Maquereau en boîte océan;180;22;0.5;9.5;100 g
Maquereau marinade aux herbes de Provence;163;11.6;1.2;12.3;100 g
Maquereaux à la moutadre petit navire;168;15.1;1;11;100 g
Maquereaux marinés au muscadet (cora);122;22.3;0;3.6;100 g
Maquereaux vin blanc petit navire;131;15.2;0.7;7.2;100 g
Marbrée cacao ker cadélac;433;6;49.5;23.5;100 g
Maredsous double crème au jambon;316;9;2.5;30;100 g
Margarine;753;0;0.4;83.5;100 g
Margarine à tartiner primevere 25%;230;0;1;25;100 g
Margarine Balance (53% mg);482;0;0;53;100 g
Margarine becel huile d'olive;35;0;0;4;cuillérée à café
Margarine de cuisson becel;855;0;0;95;100 g
Margarine doux-planta fin;530;0.1;0.3;59;100 g
Margarine fruit d'or oméga 3&6;540;0.5;0.5;60;100 g
Margarine fruit d'or "coeur de vie";540;0;0;60;100 g
Margarine lätta;360;0.5;2.5;0.5;100 g
Margarine nadya olive (marque repère);540;0;0;60;100 g
Margarine st hubert omega 3 demi sel;487;0.1;0.1;54;100 g
Margarine tartiner et cuisson 60% mg carrefour;542;0.2;0.2;60;100 g
Margarine tournolive;540;0;0;60;100 g
Marinade de cornichons sucrés (1 tasse en tranches);210;0.66;57.14;0.47;1 portion
Marinade de cornichons sucrés (1/5 tasse en tranches);42;0.14;11.43;0.1;1 portion
Marjolaine déshydratée;271;12.66;60.56;7.04;100 g
Marmelade allégée oranges d'andros;166;0.3;41;0.1;100 g
Marmelade orange confirella (aldi);170;0.5;40.4;0.5;100 g
Marmite de bouillon knorr legumes la dosette de 28 g pour 250 ml de preparation;15;0.5;0.8;1;1 unité
Marmite de poisson, panaché de riz et petits légumes fleury michon : par plat de 300g;374;21.9;39.3;14.4;1 portion
Maronsuis';253;1.9;35.7;11.2;100 g
Marque repère - notre jardin - poêlé bretonne - cocktail de 6 légumes et lardons;55;2;5.5;2;100 g
Marrons entiers en conserve (minerve sa);110;1.3;24.3;0.8;100 g
Mars;247.2;5.1;27;13.2;1 unité
Mars amandes;484;5.61;26.49;51.93;100 g
Mars delight : pour une barre de 20 g;111;0.9;11.8;6.7;1 unité
Marshmallows;380;0;95;0;100 g
Martini blanco;160;0;14;0;100 g
Marzipan;483;6.4;62.8;18.3;100 g
Mascarpone galbani santa lucia;412;4.8;4.8;41.5;100 g
Mass plex-xt;382.26;48.68;35.64;4.54;100 g
Massbol;376;40;50.9;1.4;100 g
Massive whey gainer ultimate nutrition;382;33.3;56.4;2.4;100 g
Master crumble chocolat muesli Lidl;420;9.9;63.4;12.5;100 g
Master crumble-muesli floconneux chocolat;393;11;61;12;100 g
Materne jus d'orange;47;0.6;11;0.1;100 ml
Matin croquant céréales et chocolat hyperprotéiné gerlinéa;441;22.6;47.4;16.4;100 g
Matin vitalité   céréales fruits rouges;218;3.5;30;8.5;1 portion
Mattinette - chocolat noir;90;0;6.8;6;100 g
Maxi jac nature;268;9;47;4;100 g
Maxi jac' nature de jacquet;257;8;50;3;100 g
Maximize protein95 vanille;366;87.1;2.2;0;100 g
Mayonnaise;710.8;1.2;1;78;100 g
Mayonnaise à la moutarde à l'ancienne leader price;664;1.5;2.1;72.2;100 g
Mayonnaise à l'huile d'olive albona;601;1.2;1.4;65.5;100 g
Mayonnaise allégée carrefour;343;0.7;10.5;33.2;100 g
Mayonnaise auchan;665;1.5;1.7;72.5;100 g
Mayonnaise aux oeufs calvé;760;1.5;0.6;83;100 g
Mayonnaise buttella (aldi);99;0.2;0.3;10.8;cuillérée à café
Mayonnaise eco+;640;0.9;1.5;70;100 g
Mayonnaise fine maille;730;1.5;0.4;80;100 g
Mayonnaise hellmann's 1/2 gras;300;0.667;6.67;26.67;100 ml
Mayonnaise lesieur extra legere;259;0.9;9.6;24.1;100 g
Mayonnaise lesieur légère;285;1.5;7.4;26.5;100 g
Mayonnaise moutarde à l'ancienne rustica leclerc;670;1.5;2.5;73;100 g
Mayonnaise recette fouettée aux blanc d'oeuf;720;1;1.5;79;100 g
Mayonnaise ultra alégée amora;90;0.6;11;5;100 g
Mc do : 280;735;45;53;38;100 g
Mc do: Coca cola (moyen);175;0;44;0;1 portion
Mc do: frappe saveur vanille;190;5;33;3;1 portion
Mc do: royal deluxe;570;31;31;36;100 g
Mc flurry kit kat + coulis caramel;210;4;34;7;100 g
Mc wrap au boeuf;585;29;36;36;1 portion
Mc wrap crudité poulet grillé mcdonald's;385;24;39;15;1 unité
Mc wrap poulet poivre;646;29;54;34;1 portion
Mcdo - deluxe potatoes grande;315;5;38;16;1 portion
Mcdo - grande frite;470;7;59;23;1 portion
Mcdo - p'tites tomates;10;1;2;0;1 portion
Mcdo : 6*1 chicken mcnuggets;250;17;16;13;1 portion
Mcdo : actimel nature;90;3;15;2;1 pot
Mcdo : bacon & egg mcmuffin;379;24;28;19;1 portion
Mcdo : big mac;250;12;18;11;100 g
Mcdo : Big tasty;246;13;14;15;100 g
Mcdo : boisson coca-cola 40cl;176;0;44;0;1 pot
Mcdo : boisson lipton ice tea peche 40cl;104;0;26;0;1 pot
Mcdo : briochettes toastées;296;8;39;12;1 portion
Mcdo : café filtre carte noir;4;1;0;0;1 portion
Mcdo : chicken mcnuggets;169;11;11;9;1 portion
Mcdo : chiken mythic original;660;27;53;37;1 unité
Mcdo : cone glacé;136;3;22;4;1 unité
Mcdo : croque mcdo;258;14;28;10;1 portion
Mcdo : deluxe patatoes grande;316;5;38;16;1 portion
Mcdo : formule brunch num1;723;21;108;23;1 portion
Mcdo : formule brunch num3;758;20;120;22;1 portion
Mcdo : formule duo salée;383;24;29;19;100 g
Mcdo : frite grande;471;7;59;23;1 portion
Mcdo : frite petite;236;3;29;12;1 portion
Mcdo : fruits à croquer;44;0;11;0;1 portion
Mcdo : jus d'orange;92;1;22;0;1 unité
Mcdo : le m;605;35;44;32;1 unité
Mcdo : le petit mcbaguette;318;17;30;14;1 unité
Mcdo : l'oriental;660;25;72;28;1 unité
Mcdo : mandise;355;5;41;19;1 portion
Mcdo : mcfish;300;15;42;8;1 unité
Mcdo : mcflurry kit kat ball;450;8;73;14;1 pot
Mcdo : mcwrap poulet/poivre;646;29;54;34;1 unité
Mcdo : milkshake arome vanille;279;7;47;7;1 pot
Mcdo : moutarde;5.4;0;0;0.6;1 portion
Mcdo : pancake bacon emmental fondu;160;6;16;8;1 unité
Mcdo : patatoes moyenne;219;4;26;11;1 portion
Mcdo : pom'potes pomme nature;69;0;16;0.5;1 unité
Mcdo : p'tite salade*;40;1;6;1;100 g
Mcdo : recette chicken caesar au poulet grillé;191;28;4;7;1 portion
Mcdo : recette fromagere;274;15;13;18;1 portion
Mcdo : royal bacon;516;34;32;28;1 unité
Mcdo : royal deluxe;568;30;31;36;1 unité
Mcdo : salade nicoise;75;9;3;3;1 portion
Mcdo : sauce barbecue 30g;40;0;10;0;1 portion
Mcdo : sauce curry;40;0;10;0;1 portion
Mcdo : sauce moutarde;59;1;7;3;1 portion
Mcdo : sauce pommes frites 10g;13;0;1;1;1 portion
Mcdo : sauce vinaigre balsamique 30ml;25;0;4;1;1 portion
Mcdo : sirop aromatisé érable;80;0;20;0;1 portion
Mcdo : sundae cacao;341;7;49;13;1 pot
Mcdo : sundae fraise;293;6;47;9;1 pot
Mcdo : trio mini viennoiseries;257;5;30;13;1 portion
Mcdo canada - angus avec bacon et fromage (100 g);278.2;16.4;18.5;15.4;100 g
Mcdo canada - angus avec fromage suisse et champignons (100 g);280;15.6;17.5;16.4;100 g
Mcdo canada - angus de luxe (100 g);265.7;14;17.1;15.7;100 g
Mcdo canada - big mac (100 g);255.5;11.5;21.1;13.9;100 g
Mcdo canada - cheeseburger (100 g);260.4;13;28.7;10.4;100 g
Mcdo canada - cheeseburger avec bacon (100 g);281.5;14.8;27.9;12.3;100 g
Mcdo canada - cheeseburger double (100 g);268;14.8;21.6;13.6;100 g
Mcdo canada - fajita au poulet (100 g);180.6;12.8;22;4.6;100 g
Mcdo canada - filet de poisson (100 g);282.7;11.4;27.1;14.3;100 g
Mcdo canada - hamburger (100 g);245.5;11.9;31.7;7.9;100 g
Mcdo canada - petite salade césar (100 g);129.8;4.4;13.2;6.6;100 g
Mcdo canada - petite salade fraîcheur du jardin (100 g);39.3;2.6;4.3;1.3;100 g
Mcdo canada - poulet mccroquettes (100 g);288.4;13.2;17.5;18.4;100 g
Mcdo canada - poulet mccroquettes (par 20);1096.8;50;66.7;70;1 portion
Mcdo canada - salade à la toscane avec poulet croustillant (1 unité);421;22;36;21;1 unité
Mcdo canada - salade à la toscane avec poulet grillé (1 unité);333;26;28;13;1 unité
Mcdo canada - salade césar suprême (1 unité);228;6;15;16;1 unité
Mcdo canada - salade césar suprême avec poulet croustillant chaud (1 unité);409;22;24;25;1 unité
Mcdo canada - salade césar suprême avec poulet grillé chaud (1 unité);333;27;18;17;1 unité
Mcdo canada - salade Épicée à la thaïe (1 unité);98;3;17;2;1 unité
Mcdo canada - salade Épicée à la thaïe avec poulet croustillant chaud (1 unité);295;20;29;11;1 unité
Mcdo canada - salade Épicée à la thaïe avec poulet grillé chaud (1 unité);211.5;24;21;3.5;1 unité
Mcdo canada - salade-repas à la sud-ouest avec poulet croustillant (1 unité);435;29;37;19;1 unité
Mcdo canada - salade-repas à la sud-ouest avec poulet grillé (1 unité);352;33;28;12;1 unité
Mcdo canada - sandwich blt;435;13;44;23;1 unité
Mcdo canada - sandwich fromage monterey jack et tomate (1 unité);427;12;43;23;1 unité
Mcdo canada - sandwich junior au poulet (1 unité);380;12;38;20;1 unité
Mcdo canada - sandwich macpoulet (1 unité);495;17;46;27;1 unité
Mcdo canada - sandwich mcbistro au poulet croustillant à la sud-ouest (1 unité);564;28;50;28;1 unité
Mcdo canada - sandwich mcbistro au poulet croustillant avec fromage suisse et champignons;573;30;48;29;1 unité
Mcdo canada - sandwich mcbistro au poulet croustillant blt (1 unité);586;28;51;30;1 unité
Mcdo canada - sandwich mcbistro au poulet grillé avec fromage suisse et champignons (100 g);211.9;14.9;16.7;9.5;100 g
Mcdo canada - sandwich mcmini au poulet croustillant à la mangue aigre-douce (100 g);294.3;11.5;31.7;13.5;100 g
Mcdo canada - sandwich mcmini au poulet croustillant au pesto (100 g);311.6;12.1;28;16.8;100 g
Mcdo canada - sandwich mcxtra (100 g);236.4;11.5;18.8;12.8;100 g
Mcdo canada - sandwich poulet croustillant à la sud-ouest (100 g);240;11.6;22.3;11.6;100 g
Mcdo canada - sandwich poulet croustillant classique (100 g);212.9;10.8;24.2;8.1;100 g
Mcdo canada - sandwich poulet grillé à la sud-ouest (100 g);208.6;13.5;19.3;8.6;100 g
Mcdo canada - sandwich poulet grillé classique (100 g);183.1;13;21.3;5.1;100 g
Mcdo canada - sandwich quart de livre avec fromage (100 g);268;15;20.5;14;100 g
Mcdo canada - sauce pour poulet mccroquettes - moutarde forte (100 g);209.9;1.7;27.6;10.3;100 g
Mcdo canada - sauce pour poulet mccroquettes - sauce aigre-douce (100 g);162.8;0.7;40;0;100 g
Mcdo canada - sauce pour poulet mccroquettes - sauce au miel (100 g;333.2;0;83.3;0;100 g
Mcdo canada - sauce pour poulet mccroquettes - sauce barbecue (100 g);137.2;1;33.3;0;100 g
Mcdo canada - sauce pour salades - vinaigrette à la sud-ouest (100 g);380.9;2.4;7.1;38.1;100 g
Mcdo canada - sauce pour salades - vinaigrette asiatique au sésame (100 g);280.8;2.2;23.9;19.6;100 g
Mcdo canada - sauce pour salades - vinaigrette balsamique (100 g);234;0.2;13.3;20;100 g
Mcdo canada - sauce pour salades - vinaigrette césar légère (100 g);326.1;2.4;2.4;34.1;100 g
Mcdo canada - sauce pour salades - vinaigrette césar suprême (100 g);665.5;2.4;4.9;70.7;100 g
Mcdo canada - sauce pour salades - vinaigrette framboises farouches (100 g);142.2;0.2;17.8;7.8;100 g
Mcdo canada - wrap-Éclair au poulet croustillant (100 g);261.6;12.5;26.8;11.6;100 g
Mcdo canada - wrap-Éclair au poulet croustillant avec sauce buffalo Épicée (100 g);242.7;11.6;25;10.7;100 g
Mcdo canada - wrap-Éclair au poulet grillé (100 g);209.1;14.2;22.1;7.1;100 g
Mcdo canada - wrap-Éclair au poulet grillé avec sauce buffalo Épicée (100 g);193.8;13.3;21.2;6.2;100 g
Mcdo: cheeseburger double;430;24;35;22;1 unité
Mcdo: frites grand format 177g;570;6;71;28;1 unité
Mcdo: frites petit format 70g;230;2;28;11;1 unité
Médaillons de millet et de sarrasin avec légumes cornatur;250;4.5;29;12;100 g
Mega mass 4000 weider chocolat;400;30;57.5;5.6;100 g
Megabar performance nutrition;385;41.7;22.6;14.9;100 g
